10000
+4.2025470e-03	-2.3389397e-03	+0.0000000e+00	+0.0000000e+00	-2.3077230e-02	+2.3608973e-01	-2.3077230e-02	+2.3608973e-01	+0.0000000e+00	+0.0000000e+00	-2.3077230e-02	+2.3608973e-01	-2.3077230e-02	+2.3608973e-01
+3.4591819e-03	-3.7460233e-04	+0.0000000e+00	+0.0000000e+00	-4.1711565e-02	-2.2114876e-02	-4.1711565e-02	-2.2114876e-02	+0.0000000e+00	+0.0000000e+00	-4.1711565e-02	-2.2114876e-02	-4.1711565e-02	-2.2114876e-02
-4.4203339e-04	-1.4094245e-03	+2.4771279e-02	-1.7232941e-02	+9.2386966e-02	-5.7775781e-03	+1.1715825e-01	-2.3010519e-02	+2.4771279e-02	-1.7232941e-02	+9.2386966e-02	-5.7775781e-03	+1.1715825e-01	-2.3010519e-02
+5.7737697e-03	-6.2691101e-03	+0.0000000e+00	+0.0000000e+00	+1.1440035e-01	+2.5236270e-01	+1.1440035e-01	+2.5236270e-01	+0.0000000e+00	+0.0000000e+00	+1.1440035e-01	+2.5236270e-01	+1.1440035e-01	+2.5236270e-01
-2.6755989e-03	-7.9208360e-03	+0.0000000e+00	+0.0000000e+00	+1.8924334e-01	+2.8689819e-01	+1.8924334e-01	+2.8689819e-01	+0.0000000e+00	+0.0000000e+00	+1.8924334e-01	+2.8689819e-01	+1.8924334e-01	+2.8689819e-01
-6.2037637e-03	-7.9883168e-03	+0.0000000e+00	+0.0000000e+00	-1.1701535e-01	-1.0077083e-01	-1.1701535e-01	-1.0077083e-01	+0.0000000e+00	+0.0000000e+00	-1.1701535e-01	-1.0077083e-01	-1.1701535e-01	-1.0077083e-01
-1.0449542e-03	+1.7417671e-03	+1.0328618e-02	+1.9361982e-02	-1.4448096e-01	+2.7768729e-01	-1.3415234e-01	+2.9704927e-01	+1.0328618e-02	+1.9361982e-02	-1.4448096e-01	+2.7768729e-01	-1.3415234e-01	+2.9704927e-01
+2.4846946e-03	+3.2424155e-03	+0.0000000e+00	+0.0000000e+00	-6.0058662e-02	-4.8689632e-02	-6.0058662e-02	-4.8689632e-02	+0.0000000e+00	+0.0000000e+00	-6.0058662e-02	-4.8689632e-02	-6.0058662e-02	-4.8689632e-02
+2.8698381e-03	+3.2321617e-03	+0.0000000e+00	+0.0000000e+00	-4.3815229e-02	-7.4127010e-03	-4.3815229e-02	-7.4127010e-03	+0.0000000e+00	+0.0000000e+00	-4.3815229e-02	-7.4127010e-03	-4.3815229e-02	-7.4127010e-03
-2.1876925e-03	+6.9896095e-03	+0.0000000e+00	+0.0000000e+00	+8.6392942e-02	+1.3736054e-02	+8.6392942e-02	+1.3736054e-02	+0.0000000e+00	+0.0000000e+00	+8.6392942e-02	+1.3736054e-02	+8.6392942e-02	+1.3736054e-02
-1.0347223e-03	+5.3186688e-03	+0.0000000e+00	+0.0000000e+00	+2.2161377e-03	+1.2021819e-01	+2.2161377e-03	+1.2021819e-01	+0.0000000e+00	+0.0000000e+00	+2.2161377e-03	+1.2021819e-01	+2.2161377e-03	+1.2021819e-01
+1.3248842e-03	-4.2111056e-03	+0.0000000e+00	+0.0000000e+00	-3.7980520e-02	+5.3838495e-02	-3.7980520e-02	+5.3838495e-02	+0.0000000e+00	+0.0000000e+00	-3.7980520e-02	+5.3838495e-02	-3.7980520e-02	+5.3838495e-02
-8.2415303e-03	-1.9202531e-03	+0.0000000e+00	+0.0000000e+00	-8.6539559e-02	-2.2086943e-01	-8.6539559e-02	-2.2086943e-01	+0.0000000e+00	+0.0000000e+00	-8.6539559e-02	-2.2086943e-01	-8.6539559e-02	-2.2086943e-01
-1.5564663e-03	+3.1017052e-03	+0.0000000e+00	+0.0000000e+00	+6.6897889e-02	+2.4399305e-01	+6.6897889e-02	+2.4399305e-01	+0.0000000e+00	+0.0000000e+00	+6.6897889e-02	+2.4399305e-01	+6.6897889e-02	+2.4399305e-01
-4.8908138e-04	+7.7376993e-03	+0.0000000e+00	+0.0000000e+00	-9.4168955e-02	+2.1067967e-01	-9.4168955e-02	+2.1067967e-01	+0.0000000e+00	+0.0000000e+00	-9.4168955e-02	+2.1067967e-01	-9.4168955e-02	+2.1067967e-01
+1.9187476e-03	-6.9825893e-03	+0.0000000e+00	+0.0000000e+00	+1.2383365e-01	-1.2856247e-01	+1.2383365e-01	-1.2856247e-01	+0.0000000e+00	+0.0000000e+00	+1.2383365e-01	-1.2856247e-01	+1.2383365e-01	-1.2856247e-01
+8.0436972e-03	-1.3369966e-03	+0.0000000e+00	+0.0000000e+00	+2.3939166e-01	+6.3642687e-02	+2.3939166e-01	+6.3642687e-02	+0.0000000e+00	+0.0000000e+00	+2.3939166e-01	+6.3642687e-02	+2.3939166e-01	+6.3642687e-02
-5.0644895e-05	+5.2159868e-04	+8.3466678e-02	+1.6362741e-02	+2.8814960e-01	+2.8100458e-01	+3.7161628e-01	+2.9736732e-01	+8.3466678e-02	+1.6362741e-02	+2.8814960e-01	+2.8100458e-01	+3.7161628e-01	+2.9736732e-01
+7.9224250e-03	-8.3137851e-03	+0.0000000e+00	+0.0000000e+00	+1.0679579e-01	-1.6802690e-01	+1.0679579e-01	-1.6802690e-01	+0.0000000e+00	+0.0000000e+00	+1.0679579e-01	-1.6802690e-01	+1.0679579e-01	-1.6802690e-01
-3.4740481e-03	+7.6988478e-03	+0.0000000e+00	+0.0000000e+00	+7.2812966e-02	-3.7552117e-01	+7.2812966e-02	-3.7552117e-01	+0.0000000e+00	+0.0000000e+00	+7.2812966e-02	-3.7552117e-01	+7.2812966e-02	-3.7552117e-01
-5.0200676e-03	-7.3977455e-03	+0.0000000e+00	+0.0000000e+00	-9.8223878e-02	-3.4588809e-01	-9.8223878e-02	-3.4588809e-01	+0.0000000e+00	+0.0000000e+00	-9.8223878e-02	-3.4588809e-01	-9.8223878e-02	-3.4588809e-01
-1.0439024e-03	-6.6689588e-03	+0.0000000e+00	+0.0000000e+00	-7.3962821e-02	-1.3080977e-01	-7.3962821e-02	-1.3080977e-01	+0.0000000e+00	+0.0000000e+00	-7.3962821e-02	-1.3080977e-01	-7.3962821e-02	-1.3080977e-01
+7.6068837e-03	+3.1582267e-03	+0.0000000e+00	+0.0000000e+00	-6.3186716e-02	-2.6712917e-01	-6.3186716e-02	-2.6712917e-01	+0.0000000e+00	+0.0000000e+00	-6.3186716e-02	-2.6712917e-01	-6.3186716e-02	-2.6712917e-01
+3.9507603e-03	-3.8774678e-03	+0.0000000e+00	+0.0000000e+00	+5.7119896e-04	+1.8491831e-01	+5.7119896e-04	+1.8491831e-01	+0.0000000e+00	+0.0000000e+00	+5.7119896e-04	+1.8491831e-01	+5.7119896e-04	+1.8491831e-01
+8.3714183e-03	+3.4344434e-03	+0.0000000e+00	+0.0000000e+00	+3.0038902e-01	+1.7951829e-02	+3.0038902e-01	+1.7951829e-02	+0.0000000e+00	+0.0000000e+00	+3.0038902e-01	+1.7951829e-02	+3.0038902e-01	+1.7951829e-02
+4.7203109e-03	+7.2186379e-03	+0.0000000e+00	+0.0000000e+00	+2.0452871e-01	+9.1369244e-02	+2.0452871e-01	+9.1369244e-02	+0.0000000e+00	+0.0000000e+00	+2.0452871e-01	+9.1369244e-02	+2.0452871e-01	+9.1369244e-02
-5.8830955e-03	-2.8787987e-03	+0.0000000e+00	+0.0000000e+00	+7.4137340e-02	+3.2277202e-01	+7.4137340e-02	+3.2277202e-01	+0.0000000e+00	+0.0000000e+00	+7.4137340e-02	+3.2277202e-01	+7.4137340e-02	+3.2277202e-01
+9.3061070e-04	+1.5185339e-03	+1.1360963e-02	-2.2299887e-02	-5.9373331e-02	-1.1908656e-01	-4.8012368e-02	-1.4138645e-01	+1.1360963e-02	-2.2299887e-02	-5.9373331e-02	-1.1908656e-01	-4.8012368e-02	-1.4138645e-01
+2.4132060e-03	-1.9590049e-03	+0.0000000e+00	+0.0000000e+00	-2.2218632e-01	-6.1194974e-02	-2.2218632e-01	-6.1194974e-02	+0.0000000e+00	+0.0000000e+00	-2.2218632e-01	-6.1194974e-02	-2.2218632e-01	-6.1194974e-02
-1.4363668e-03	+4.5528855e-03	+0.0000000e+00	+0.0000000e+00	-2.1306700e-01	-1.6772513e-01	-2.1306700e-01	-1.6772513e-01	+0.0000000e+00	+0.0000000e+00	-2.1306700e-01	-1.6772513e-01	-2.1306700e-01	-1.6772513e-01
-3.1795650e-03	-2.2835032e-04	+0.0000000e+00	+0.0000000e+00	+2.8937251e-02	+3.7358712e-01	+2.8937251e-02	+3.7358712e-01	+0.0000000e+00	+0.0000000e+00	+2.8937251e-02	+3.7358712e-01	+2.8937251e-02	+3.7358712e-01
-6.4464563e-03	+2.5344003e-03	+0.0000000e+00	+0.0000000e+00	+5.9425822e-02	-1.1537699e-01	+5.9425822e-02	-1.1537699e-01	+0.0000000e+00	+0.0000000e+00	+5.9425822e-02	-1.1537699e-01	+5.9425822e-02	-1.1537699e-01
+1.5745498e-03	+2.9618950e-03	+0.0000000e+00	+0.0000000e+00	-5.8145033e-02	+3.0434767e-01	-5.8145033e-02	+3.0434767e-01	+0.0000000e+00	+0.0000000e+00	-5.8145033e-02	+3.0434767e-01	-5.8145033e-02	+3.0434767e-01
+1.6555774e-03	+2.6607000e-04	-2.5243541e-02	-8.3289664e-03	-1.6023080e-01	+4.5757687e-02	-1.8547434e-01	+3.7428720e-02	-2.5243541e-02	-8.3289664e-03	-1.6023080e-01	+4.5757687e-02	-1.8547434e-01	+3.7428720e-02
+1.7291916e-03	-8.2950852e-03	+0.0000000e+00	+0.0000000e+00	+1.4516463e-01	+2.1051419e-01	+1.4516463e-01	+2.1051419e-01	+0.0000000e+00	+0.0000000e+00	+1.4516463e-01	+2.1051419e-01	+1.4516463e-01	+2.1051419e-01
+2.1428645e-03	+7.0251613e-03	+0.0000000e+00	+0.0000000e+00	-6.3309765e-02	+9.1636834e-02	-6.3309765e-02	+9.1636834e-02	+0.0000000e+00	+0.0000000e+00	-6.3309765e-02	+9.1636834e-02	-6.3309765e-02	+9.1636834e-02
-2.7038304e-03	-7.2982226e-03	+0.0000000e+00	+0.0000000e+00	-8.5667378e-02	+1.2226486e-01	-8.5667378e-02	+1.2226486e-01	+0.0000000e+00	+0.0000000e+00	-8.5667378e-02	+1.2226486e-01	-8.5667378e-02	+1.2226486e-01
+5.4403065e-03	-8.0149435e-03	+0.0000000e+00	+0.0000000e+00	+3.0885596e-02	-7.2818273e-02	+3.0885596e-02	-7.2818273e-02	+0.0000000e+00	+0.0000000e+00	+3.0885596e-02	-7.2818273e-02	+3.0885596e-02	-7.2818273e-02
-4.5601653e-03	+8.6730420e-03	+0.0000000e+00	+0.0000000e+00	+7.8251125e-02	-7.4792563e-02	+7.8251125e-02	-7.4792563e-02	+0.0000000e+00	+0.0000000e+00	+7.8251125e-02	-7.4792563e-02	+7.8251125e-02	-7.4792563e-02
-8.1443609e-03	+3.6027173e-03	+0.0000000e+00	+0.0000000e+00	+6.5567387e-03	+8.0769653e-02	+6.5567387e-03	+8.0769653e-02	+0.0000000e+00	+0.0000000e+00	+6.5567387e-03	+8.0769653e-02	+6.5567387e-03	+8.0769653e-02
-3.2241741e-04	+6.5483174e-04	+3.7236311e-02	+4.8401610e-02	-1.0586856e-01	-1.0319934e-01	-6.8632245e-02	-5.4797733e-02	+3.7236311e-02	+4.8401610e-02	-1.0586856e-01	-1.0319934e-01	-6.8632245e-02	-5.4797733e-02
+5.6765204e-03	+7.7774261e-03	+0.0000000e+00	+0.0000000e+00	+2.8250834e-01	+2.4218876e-01	+2.8250834e-01	+2.4218876e-01	+0.0000000e+00	+0.0000000e+00	+2.8250834e-01	+2.4218876e-01	+2.8250834e-01	+2.4218876e-01
-7.9295070e-03	-6.0130551e-03	+0.0000000e+00	+0.0000000e+00	+5.4706738e-02	-1.2502160e-02	+5.4706738e-02	-1.2502160e-02	+0.0000000e+00	+0.0000000e+00	+5.4706738e-02	-1.2502160e-02	+5.4706738e-02	-1.2502160e-02
-6.4222644e-03	-1.0588702e-03	+0.0000000e+00	+0.0000000e+00	-3.8651661e-01	-1.5379075e-01	-3.8651661e-01	-1.5379075e-01	+0.0000000e+00	+0.0000000e+00	-3.8651661e-01	-1.5379075e-01	-3.8651661e-01	-1.5379075e-01
+7.9346299e-03	+5.3120403e-03	+0.0000000e+00	+0.0000000e+00	-3.0365809e-03	-6.6455143e-03	-3.0365809e-03	-6.6455143e-03	+0.0000000e+00	+0.0000000e+00	-3.0365809e-03	-6.6455143e-03	-3.0365809e-03	-6.6455143e-03
-8.3599657e-03	+5.7903606e-03	+0.0000000e+00	+0.0000000e+00	-2.1440920e-02	+1.8711830e-02	-2.1440920e-02	+1.8711830e-02	+0.0000000e+00	+0.0000000e+00	-2.1440920e-02	+1.8711830e-02	-2.1440920e-02	+1.8711830e-02
+4.5279836e-03	+5.5074106e-03	+0.0000000e+00	+0.0000000e+00	-1.0779573e-01	-9.2483295e-03	-1.0779573e-01	-9.2483295e-03	+0.0000000e+00	+0.0000000e+00	-1.0779573e-01	-9.2483295e-03	-1.0779573e-01	-9.2483295e-03
-7.5519876e-03	-3.8194460e-03	+0.0000000e+00	+0.0000000e+00	+2.0532197e-03	+2.1811325e-01	+2.0532197e-03	+2.1811325e-01	+0.0000000e+00	+0.0000000e+00	+2.0532197e-03	+2.1811325e-01	+2.0532197e-03	+2.1811325e-01
+2.5462172e-03	-3.3297479e-03	+0.0000000e+00	+0.0000000e+00	+1.5505219e-01	-1.7036658e-01	+1.5505219e-01	-1.7036658e-01	+0.0000000e+00	+0.0000000e+00	+1.5505219e-01	-1.7036658e-01	+1.5505219e-01	-1.7036658e-01
+5.1530907e-03	+2.8846340e-03	+0.0000000e+00	+0.0000000e+00	+5.1440298e-02	+4.5351965e-02	+5.1440298e-02	+4.5351965e-02	+0.0000000e+00	+0.0000000e+00	+5.1440298e-02	+4.5351965e-02	+5.1440298e-02	+4.5351965e-02
-7.4994950e-03	+6.1452079e-03	+0.0000000e+00	+0.0000000e+00	+1.1428709e-01	-3.6179070e-02	+1.1428709e-01	-3.6179070e-02	+0.0000000e+00	+0.0000000e+00	+1.1428709e-01	-3.6179070e-02	+1.1428709e-01	-3.6179070e-02
+7.6172357e-03	+2.8788581e-03	+0.0000000e+00	+0.0000000e+00	+1.5872227e-01	-7.0511021e-02	+1.5872227e-01	-7.0511021e-02	+0.0000000e+00	+0.0000000e+00	+1.5872227e-01	-7.0511021e-02	+1.5872227e-01	-7.0511021e-02
+4.6662201e-03	-2.6969080e-03	+0.0000000e+00	+0.0000000e+00	-2.1139165e-01	+1.5171622e-01	-2.1139165e-01	+1.5171622e-01	+0.0000000e+00	+0.0000000e+00	-2.1139165e-01	+1.5171622e-01	-2.1139165e-01	+1.5171622e-01
+5.2763232e-03	+8.0692775e-03	+0.0000000e+00	+0.0000000e+00	-5.4487947e-02	-1.5312338e-01	-5.4487947e-02	-1.5312338e-01	+0.0000000e+00	+0.0000000e+00	-5.4487947e-02	-1.5312338e-01	-5.4487947e-02	-1.5312338e-01
+5.6923761e-04	+5.8185717e-03	+0.0000000e+00	+0.0000000e+00	-2.6775369e-01	+1.8618832e-01	-2.6775369e-01	+1.8618832e-01	+0.0000000e+00	+0.0000000e+00	-2.6775369e-01	+1.8618832e-01	-2.6775369e-01	+1.8618832e-01
+2.8966929e-03	+6.9029606e-05	-1.5365868e-02	-7.3276841e-04	+6.3767402e-02	+3.5581479e-01	+4.8401535e-02	+3.5508202e-01	-1.5365868e-02	-7.3276841e-04	+6.3767402e-02	+3.5581479e-01	+4.8401535e-02	+3.5508202e-01
-2.3419926e-03	+2.7279886e-03	+0.0000000e+00	+0.0000000e+00	-3.5421721e-02	-8.2985418e-02	-3.5421721e-02	-8.2985418e-02	+0.0000000e+00	+0.0000000e+00	-3.5421721e-02	-8.2985418e-02	-3.5421721e-02	-8.2985418e-02
+2.2723458e-03	-2.2977840e-03	+0.0000000e+00	+0.0000000e+00	-1.2543348e-01	-1.2868615e-02	-1.2543348e-01	-1.2868615e-02	+0.0000000e+00	+0.0000000e+00	-1.2543348e-01	-1.2868615e-02	-1.2543348e-01	-1.2868615e-02
-1.3045562e-04	-7.3084968e-03	+0.0000000e+00	+0.0000000e+00	+1.9939223e-01	-3.3893191e-02	+1.9939223e-01	-3.3893191e-02	+0.0000000e+00	+0.0000000e+00	+1.9939223e-01	-3.3893191e-02	+1.9939223e-01	-3.3893191e-02
+5.5350474e-03	-2.6358971e-03	+0.0000000e+00	+0.0000000e+00	-1.2431556e-01	+8.3259865e-02	-1.2431556e-01	+8.3259865e-02	+0.0000000e+00	+0.0000000e+00	-1.2431556e-01	+8.3259865e-02	-1.2431556e-01	+8.3259865e-02
-1.8463673e-04	+3.0276935e-03	+0.0000000e+00	+0.0000000e+00	+1.4098599e-01	-5.1029635e-02	+1.4098599e-01	-5.1029635e-02	+0.0000000e+00	+0.0000000e+00	+1.4098599e-01	-5.1029635e-02	+1.4098599e-01	-5.1029635e-02
-3.0995124e-03	+7.8570134e-03	+0.0000000e+00	+0.0000000e+00	-2.9993692e-02	-5.8763954e-02	-2.9993692e-02	-5.8763954e-02	+0.0000000e+00	+0.0000000e+00	-2.9993692e-02	-5.8763954e-02	-2.9993692e-02	-5.8763954e-02
+8.4621189e-03	-8.1685656e-03	+0.0000000e+00	+0.0000000e+00	+1.0571877e-02	+8.7327262e-02	+1.0571877e-02	+8.7327262e-02	+0.0000000e+00	+0.0000000e+00	+1.0571877e-02	+8.7327262e-02	+1.0571877e-02	+8.7327262e-02
+8.0308138e-03	+3.1733016e-03	+0.0000000e+00	+0.0000000e+00	-2.1959076e-02	-7.2282115e-02	-2.1959076e-02	-7.2282115e-02	+0.0000000e+00	+0.0000000e+00	-2.1959076e-02	-7.2282115e-02	-2.1959076e-02	-7.2282115e-02
-8.3346494e-04	-4.9330995e-03	+0.0000000e+00	+0.0000000e+00	+1.0453200e-01	+1.0989057e-01	+1.0453200e-01	+1.0989057e-01	+0.0000000e+00	+0.0000000e+00	+1.0453200e-01	+1.0989057e-01	+1.0453200e-01	+1.0989057e-01
-1.7373967e-04	-4.2502431e-03	+0.0000000e+00	+0.0000000e+00	-1.1275595e-01	-1.1763397e-01	-1.1275595e-01	-1.1763397e-01	+0.0000000e+00	+0.0000000e+00	-1.1275595e-01	-1.1763397e-01	-1.1275595e-01	-1.1763397e-01
-6.9938530e-03	-5.3698125e-03	+0.0000000e+00	+0.0000000e+00	+1.2041272e-01	+2.0806473e-01	+1.2041272e-01	+2.0806473e-01	+0.0000000e+00	+0.0000000e+00	+1.2041272e-01	+2.0806473e-01	+1.2041272e-01	+2.0806473e-01
-5.2217452e-03	+8.4906072e-03	+0.0000000e+00	+0.0000000e+00	+1.2338749e-01	+1.6561108e-01	+1.2338749e-01	+1.6561108e-01	+0.0000000e+00	+0.0000000e+00	+1.2338749e-01	+1.6561108e-01	+1.2338749e-01	+1.6561108e-01
-2.3892810e-03	-7.3502323e-03	+0.0000000e+00	+0.0000000e+00	+1.0328551e-01	+1.3406711e-01	+1.0328551e-01	+1.3406711e-01	+0.0000000e+00	+0.0000000e+00	+1.0328551e-01	+1.3406711e-01	+1.0328551e-01	+1.3406711e-01
-4.4428674e-03	+2.9323123e-03	+0.0000000e+00	+0.0000000e+00	-4.6591284e-02	+4.7707612e-02	-4.6591284e-02	+4.7707612e-02	+0.0000000e+00	+0.0000000e+00	-4.6591284e-02	+4.7707612e-02	-4.6591284e-02	+4.7707612e-02
-3.2368236e-03	+2.1387503e-03	+0.0000000e+00	+0.0000000e+00	-2.3841065e-01	+2.6737633e-01	-2.3841065e-01	+2.6737633e-01	+0.0000000e+00	+0.0000000e+00	-2.3841065e-01	+2.6737633e-01	-2.3841065e-01	+2.6737633e-01
+6.8389603e-03	-7.9362653e-03	+0.0000000e+00	+0.0000000e+00	-2.3372868e-01	-2.0172629e-01	-2.3372868e-01	-2.0172629e-01	+0.0000000e+00	+0.0000000e+00	-2.3372868e-01	-2.0172629e-01	-2.3372868e-01	-2.0172629e-01
-7.1592099e-03	-2.0199788e-03	+0.0000000e+00	+0.0000000e+00	-3.0580743e-01	-1.9616495e-02	-3.0580743e-01	-1.9616495e-02	+0.0000000e+00	+0.0000000e+00	-3.0580743e-01	-1.9616495e-02	-3.0580743e-01	-1.9616495e-02
-4.7080345e-05	-1.8119258e-03	+2.4558549e-02	-1.2771010e-03	+5.2694650e-02	-3.7275443e-02	+7.7253199e-02	-3.8552544e-02	+2.4558549e-02	-1.2771010e-03	+5.2694650e-02	-3.7275443e-02	+7.7253199e-02	-3.8552544e-02
+5.9790621e-03	+5.6932696e-03	+0.0000000e+00	+0.0000000e+00	-1.7214225e-02	+2.3891893e-02	-1.7214225e-02	+2.3891893e-02	+0.0000000e+00	+0.0000000e+00	-1.7214225e-02	+2.3891893e-02	-1.7214225e-02	+2.3891893e-02
+4.8303780e-03	-5.3626536e-03	+0.0000000e+00	+0.0000000e+00	-2.0893253e-02	+9.6909489e-02	-2.0893253e-02	+9.6909489e-02	+0.0000000e+00	+0.0000000e+00	-2.0893253e-02	+9.6909489e-02	-2.0893253e-02	+9.6909489e-02
-5.8551901e-03	+8.5574619e-03	+0.0000000e+00	+0.0000000e+00	+2.2636391e-02	+7.3202754e-02	+2.2636391e-02	+7.3202754e-02	+0.0000000e+00	+0.0000000e+00	+2.2636391e-02	+7.3202754e-02	+2.2636391e-02	+7.3202754e-02
-3.6816563e-03	-1.4832307e-03	+0.0000000e+00	+0.0000000e+00	-2.9775818e-03	+1.9491416e-01	-2.9775818e-03	+1.9491416e-01	+0.0000000e+00	+0.0000000e+00	-2.9775818e-03	+1.9491416e-01	-2.9775818e-03	+1.9491416e-01
+8.1702816e-03	-4.2080843e-03	+0.0000000e+00	+0.0000000e+00	-4.2981864e-01	-1.9772990e-01	-4.2981864e-01	-1.9772990e-01	+0.0000000e+00	+0.0000000e+00	-4.2981864e-01	-1.9772990e-01	-4.2981864e-01	-1.9772990e-01
+8.8698939e-04	-4.2665844e-03	+0.0000000e+00	+0.0000000e+00	+1.7099280e-01	-9.9520194e-02	+1.7099280e-01	-9.9520194e-02	+0.0000000e+00	+0.0000000e+00	+1.7099280e-01	-9.9520194e-02	+1.7099280e-01	-9.9520194e-02
-4.9172762e-03	-6.6972169e-03	+0.0000000e+00	+0.0000000e+00	-1.0589481e-01	+4.2843235e-01	-1.0589481e-01	+4.2843235e-01	+0.0000000e+00	+0.0000000e+00	-1.0589481e-01	+4.2843235e-01	-1.0589481e-01	+4.2843235e-01
+6.6144160e-03	-8.4274232e-03	+0.0000000e+00	+0.0000000e+00	-3.0886050e-01	+6.2065690e-02	-3.0886050e-01	+6.2065690e-02	+0.0000000e+00	+0.0000000e+00	-3.0886050e-01	+6.2065690e-02	-3.0886050e-01	+6.2065690e-02
+4.1624429e-03	-7.1151311e-03	+0.0000000e+00	+0.0000000e+00	+1.5516241e-01	+2.7139636e-01	+1.5516241e-01	+2.7139636e-01	+0.0000000e+00	+0.0000000e+00	+1.5516241e-01	+2.7139636e-01	+1.5516241e-01	+2.7139636e-01
+2.5183223e-03	-4.7040811e-03	+0.0000000e+00	+0.0000000e+00	-1.3726685e-01	+1.8655667e-01	-1.3726685e-01	+1.8655667e-01	+0.0000000e+00	+0.0000000e+00	-1.3726685e-01	+1.8655667e-01	-1.3726685e-01	+1.8655667e-01
-6.2057990e-03	-6.9916826e-04	+0.0000000e+00	+0.0000000e+00	-1.9249394e-01	+1.7655588e-01	-1.9249394e-01	+1.7655588e-01	+0.0000000e+00	+0.0000000e+00	-1.9249394e-01	+1.7655588e-01	-1.9249394e-01	+1.7655588e-01
+5.9026439e-03	-5.4770436e-03	+0.0000000e+00	+0.0000000e+00	-6.0060455e-02	-5.0556256e-02	-6.0060455e-02	-5.0556256e-02	+0.0000000e+00	+0.0000000e+00	-6.0060455e-02	-5.0556256e-02	-6.0060455e-02	-5.0556256e-02
+6.8806703e-03	-1.6057784e-03	+0.0000000e+00	+0.0000000e+00	+5.1645686e-02	+2.7794895e-02	+5.1645686e-02	+2.7794895e-02	+0.0000000e+00	+0.0000000e+00	+5.1645686e-02	+2.7794895e-02	+5.1645686e-02	+2.7794895e-02
-3.6000637e-03	-7.0804443e-03	+0.0000000e+00	+0.0000000e+00	-8.9181383e-02	+2.2094047e-01	-8.9181383e-02	+2.2094047e-01	+0.0000000e+00	+0.0000000e+00	-8.9181383e-02	+2.2094047e-01	-8.9181383e-02	+2.2094047e-01
-2.8810720e-03	-2.1948529e-03	+0.0000000e+00	+0.0000000e+00	+6.4124153e-02	-3.5406809e-03	+6.4124153e-02	-3.5406809e-03	+0.0000000e+00	+0.0000000e+00	+6.4124153e-02	-3.5406809e-03	+6.4124153e-02	-3.5406809e-03
